era_order,era_name,birth_year_band,birth_year_start,birth_year_end,field,gender,nationality_region,nationality,count
9,近代後期,1850–1899,1850,1899,熱学・統計物理,ノンバイナリー／その他,西欧,ドイツ,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,ノンバイナリー／その他,西欧,フランス,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,ノンバイナリー／その他,西欧,英国,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,オセアニア,オーストラリア,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,中南米,アルゼンチン,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,中南米,ブラジル,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,中南米,メキシコ,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,中欧,オーストリア,3
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,中欧,スイス,2
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,中欧,チェコ,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,中欧,ハンガリー,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,北アフリカ,エジプト,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,北欧,スウェーデン,2
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,北米,カナダ,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,北米,米国,8
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,南アジア,インド,5
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,南欧,イタリア,5
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,南欧,ギリシャ,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,南欧,スペイン,2
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,東アジア,中国,6
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,東アジア,日本,4
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,東アジア,朝鮮,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,東欧,ポーランド,2
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,東欧,ロシア,5
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,西アジア,トルコ,2
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,西欧,オランダ,2
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,西欧,ドイツ,9
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,西欧,フランス,8
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,西欧,ベルギー,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,西欧,英国,8
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,オセアニア,オーストラリア,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,中南米,アルゼンチン,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,中南米,ブラジル,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,中南米,メキシコ,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,中欧,オーストリア,2
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,中欧,スイス,2
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,中欧,チェコ,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,中欧,ハンガリー,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,北アフリカ,エジプト,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,北欧,スウェーデン,2
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,北米,カナダ,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,北米,米国,9
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,南アジア,インド,5
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,南欧,イタリア,5
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,南欧,ギリシャ,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,南欧,スペイン,2
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,東アジア,中国,6
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,東アジア,日本,4
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,東アジア,朝鮮,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,東欧,ポーランド,2
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,東欧,ロシア,5
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,西アジア,トルコ,2
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,西欧,オランダ,2
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,西欧,ドイツ,9
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,西欧,フランス,8
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,西欧,ベルギー,1
9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,西欧,英国,9
9,近代後期,1850–1899,1850,1899,理論物理,ノンバイナリー／その他,オセアニア,オーストラリア,1
9,近代後期,1850–1899,1850,1899,理論物理,ノンバイナリー／その他,北米,カナダ,1
9,近代後期,1850–1899,1850,1899,理論物理,ノンバイナリー／その他,北米,米国,1
9,近代後期,1850–1899,1850,1899,理論物理,ノンバイナリー／その他,南アジア,インド,1
9,近代後期,1850–1899,1850,1899,理論物理,ノンバイナリー／その他,南欧,イタリア,1
9,近代後期,1850–1899,1850,1899,理論物理,ノンバイナリー／その他,東アジア,中国,1
9,近代後期,1850–1899,1850,1899,理論物理,ノンバイナリー／その他,東欧,ロシア,1
9,近代後期,1850–1899,1850,1899,理論物理,ノンバイナリー／その他,西欧,ドイツ,1
9,近代後期,1850–1899,1850,1899,理論物理,ノンバイナリー／その他,西欧,フランス,1
9,近代後期,1850–1899,1850,1899,理論物理,ノンバイナリー／その他,西欧,英国,1
9,近代後期,1850–1899,1850,1899,理論物理,女性,オセアニア,オーストラリア,1
9,近代後期,1850–1899,1850,1899,理論物理,女性,中南米,アルゼンチン,1
9,近代後期,1850–1899,1850,1899,理論物理,女性,中南米,ブラジル,1
9,近代後期,1850–1899,1850,1899,理論物理,女性,中南米,メキシコ,1
9,近代後期,1850–1899,1850,1899,理論物理,女性,中欧,オーストリア,2
9,近代後期,1850–1899,1850,1899,理論物理,女性,中欧,スイス,1
9,近代後期,1850–1899,1850,1899,理論物理,女性,中欧,チェコ,1
9,近代後期,1850–1899,1850,1899,理論物理,女性,中欧,ハンガリー,1
9,近代後期,1850–1899,1850,1899,理論物理,女性,北アフリカ,エジプト,1
9,近代後期,1850–1899,1850,1899,理論物理,女性,北欧,スウェーデン,1
9,近代後期,1850–1899,1850,1899,理論物理,女性,北米,カナダ,1
9,近代後期,1850–1899,1850,1899,理論物理,女性,北米,米国,8
9,近代後期,1850–1899,1850,1899,理論物理,女性,南アジア,インド,5
9,近代後期,1850–1899,1850,1899,理論物理,女性,南欧,イタリア,5
9,近代後期,1850–1899,1850,1899,理論物理,女性,南欧,ギリシャ,1
9,近代後期,1850–1899,1850,1899,理論物理,女性,南欧,スペイン,2
9,近代後期,1850–1899,1850,1899,理論物理,女性,東アジア,中国,6
9,近代後期,1850–1899,1850,1899,理論物理,女性,東アジア,日本,4
9,近代後期,1850–1899,1850,1899,理論物理,女性,東アジア,朝鮮,1
9,近代後期,1850–1899,1850,1899,理論物理,女性,東欧,ポーランド,2
9,近代後期,1850–1899,1850,1899,理論物理,女性,東欧,ロシア,5
9,近代後期,1850–1899,1850,1899,理論物理,女性,西アジア,トルコ,2
9,近代後期,1850–1899,1850,1899,理論物理,女性,西欧,オランダ,2
9,近代後期,1850–1899,1850,1899,理論物理,女性,西欧,ドイツ,9
9,近代後期,1850–1899,1850,1899,理論物理,女性,西欧,フランス,7
9,近代後期,1850–1899,1850,1899,理論物理,女性,西欧,ベルギー,1
9,近代後期,1850–1899,1850,1899,理論物理,女性,西欧,英国,8
9,近代後期,1850–1899,1850,1899,理論物理,男性,オセアニア,オーストラリア,1
9,近代後期,1850–1899,1850,1899,理論物理,男性,中南米,アルゼンチン,1
9,近代後期,1850–1899,1850,1899,理論物理,男性,中南米,ブラジル,1
9,近代後期,1850–1899,1850,1899,理論物理,男性,中南米,メキシコ,1
9,近代後期,1850–1899,1850,1899,理論物理,男性,中欧,オーストリア,2
9,近代後期,1850–1899,1850,1899,理論物理,男性,中欧,スイス,2
9,近代後期,1850–1899,1850,1899,理論物理,男性,中欧,チェコ,1
9,近代後期,1850–1899,1850,1899,理論物理,男性,中欧,ハンガリー,1
9,近代後期,1850–1899,1850,1899,理論物理,男性,北アフリカ,エジプト,1
9,近代後期,1850–1899,1850,1899,理論物理,男性,北欧,スウェーデン,2
9,近代後期,1850–1899,1850,1899,理論物理,男性,北米,カナダ,1
9,近代後期,1850–1899,1850,1899,理論物理,男性,北米,米国,8
9,近代後期,1850–1899,1850,1899,理論物理,男性,南アジア,インド,5
9,近代後期,1850–1899,1850,1899,理論物理,男性,南欧,イタリア,5
9,近代後期,1850–1899,1850,1899,理論物理,男性,南欧,ギリシャ,1
9,近代後期,1850–1899,1850,1899,理論物理,男性,南欧,スペイン,1
9,近代後期,1850–1899,1850,1899,理論物理,男性,東アジア,中国,6
9,近代後期,1850–1899,1850,1899,理論物理,男性,東アジア,日本,4
9,近代後期,1850–1899,1850,1899,理論物理,男性,東アジア,朝鮮,1
9,近代後期,1850–1899,1850,1899,理論物理,男性,東欧,ポーランド,2
9,近代後期,1850–1899,1850,1899,理論物理,男性,東欧,ロシア,5
9,近代後期,1850–1899,1850,1899,理論物理,男性,西アジア,トルコ,1
9,近代後期,1850–1899,1850,1899,理論物理,男性,西欧,オランダ,2
9,近代後期,1850–1899,1850,1899,理論物理,男性,西欧,ドイツ,9
9,近代後期,1850–1899,1850,1899,理論物理,男性,西欧,フランス,7
9,近代後期,1850–1899,1850,1899,理論物理,男性,西欧,ベルギー,1
9,近代後期,1850–1899,1850,1899,理論物理,男性,西欧,英国,8
9,近代後期,1850–1899,1850,1899,生物物理,ノンバイナリー／その他,オセアニア,オーストラリア,1
9,近代後期,1850–1899,1850,1899,生物物理,ノンバイナリー／その他,南欧,ギリシャ,1
9,近代後期,1850–1899,1850,1899,生物物理,ノンバイナリー／その他,東アジア,朝鮮,1
9,近代後期,1850–1899,1850,1899,生物物理,女性,中南米,ブラジル,1
9,近代後期,1850–1899,1850,1899,生物物理,女性,中欧,オーストリア,1
9,近代後期,1850–1899,1850,1899,生物物理,女性,北米,カナダ,1
9,近代後期,1850–1899,1850,1899,生物物理,女性,北米,米国,2
9,近代後期,1850–1899,1850,1899,生物物理,女性,南アジア,インド,1
9,近代後期,1850–1899,1850,1899,生物物理,女性,南欧,イタリア,1
9,近代後期,1850–1899,1850,1899,生物物理,女性,南欧,スペイン,1
9,近代後期,1850–1899,1850,1899,生物物理,女性,東アジア,中国,2
9,近代後期,1850–1899,1850,1899,生物物理,女性,東アジア,日本,1
9,近代後期,1850–1899,1850,1899,生物物理,女性,東欧,ロシア,1
9,近代後期,1850–1899,1850,1899,生物物理,女性,西アジア,トルコ,1
9,近代後期,1850–1899,1850,1899,生物物理,女性,西欧,オランダ,1
9,近代後期,1850–1899,1850,1899,生物物理,女性,西欧,ドイツ,3
9,近代後期,1850–1899,1850,1899,生物物理,女性,西欧,フランス,2
9,近代後期,1850–1899,1850,1899,生物物理,女性,西欧,英国,2
9,近代後期,1850–1899,1850,1899,生物物理,男性,中欧,オーストリア,1
9,近代後期,1850–1899,1850,1899,生物物理,男性,中欧,スイス,1
9,近代後期,1850–1899,1850,1899,生物物理,男性,北欧,スウェーデン,1
9,近代後期,1850–1899,1850,1899,生物物理,男性,北米,米国,2
9,近代後期,1850–1899,1850,1899,生物物理,男性,南アジア,インド,1
9,近代後期,1850–1899,1850,1899,生物物理,男性,南欧,イタリア,1
9,近代後期,1850–1899,1850,1899,生物物理,男性,南欧,スペイン,1
9,近代後期,1850–1899,1850,1899,生物物理,男性,東アジア,中国,2
9,近代後期,1850–1899,1850,1899,生物物理,男性,東アジア,日本,1
9,近代後期,1850–1899,1850,1899,生物物理,男性,東欧,ポーランド,1
9,近代後期,1850–1899,1850,1899,生物物理,男性,東欧,ロシア,1
9,近代後期,1850–1899,1850,1899,生物物理,男性,西アジア,トルコ,1
9,近代後期,1850–1899,1850,1899,生物物理,男性,西欧,オランダ,1
9,近代後期,1850–1899,1850,1899,生物物理,男性,西欧,ドイツ,2
9,近代後期,1850–1899,1850,1899,生物物理,男性,西欧,フランス,2
9,近代後期,1850–1899,1850,1899,生物物理,男性,西欧,英国,2
9,近代後期,1850–1899,1850,1899,粒子物理,ノンバイナリー／その他,中欧,チェコ,1
9,近代後期,1850–1899,1850,1899,粒子物理,女性,中南米,ブラジル,1
9,近代後期,1850–1899,1850,1899,粒子物理,女性,中南米,メキシコ,1
9,近代後期,1850–1899,1850,1899,粒子物理,女性,中欧,オーストリア,1
9,近代後期,1850–1899,1850,1899,粒子物理,女性,北米,米国,2
9,近代後期,1850–1899,1850,1899,粒子物理,女性,南アジア,インド,1
9,近代後期,1850–1899,1850,1899,粒子物理,女性,南欧,イタリア,1
9,近代後期,1850–1899,1850,1899,粒子物理,女性,東アジア,中国,1
9,近代後期,1850–1899,1850,1899,粒子物理,女性,東アジア,日本,1
9,近代後期,1850–1899,1850,1899,粒子物理,女性,東欧,ロシア,1
9,近代後期,1850–1899,1850,1899,粒子物理,女性,西欧,ドイツ,2
9,近代後期,1850–1899,1850,1899,粒子物理,女性,西欧,フランス,1
9,近代後期,1850–1899,1850,1899,粒子物理,女性,西欧,英国,2
9,近代後期,1850–1899,1850,1899,粒子物理,男性,中欧,オーストリア,1
9,近代後期,1850–1899,1850,1899,粒子物理,男性,北欧,スウェーデン,1
9,近代後期,1850–1899,1850,1899,粒子物理,男性,北米,米国,2
9,近代後期,1850–1899,1850,1899,粒子物理,男性,南アジア,インド,1
9,近代後期,1850–1899,1850,1899,粒子物理,男性,南欧,イタリア,1
9,近代後期,1850–1899,1850,1899,粒子物理,男性,東アジア,中国,1
9,近代後期,1850–1899,1850,1899,粒子物理,男性,東アジア,日本,1
9,近代後期,1850–1899,1850,1899,粒子物理,男性,東欧,ロシア,1
9,近代後期,1850–1899,1850,1899,粒子物理,男性,西欧,オランダ,1
9,近代後期,1850–1899,1850,1899,粒子物理,男性,西欧,ドイツ,2
9,近代後期,1850–1899,1850,1899,粒子物理,男性,西欧,フランス,1
9,近代後期,1850–1899,1850,1899,粒子物理,男性,西欧,英国,1
9,近代後期,1850–1899,1850,1899,計算物理,ノンバイナリー／その他,西欧,ベルギー,1
9,近代後期,1850–1899,1850,1899,計算物理,女性,中欧,オーストリア,1
9,近代後期,1850–1899,1850,1899,計算物理,女性,北欧,スウェーデン,1
9,近代後期,1850–1899,1850,1899,計算物理,女性,北米,米国,1
9,近代後期,1850–1899,1850,1899,計算物理,女性,西欧,オランダ,1
9,近代後期,1850–1899,1850,1899,計算物理,女性,西欧,ドイツ,1
9,近代後期,1850–1899,1850,1899,計算物理,女性,西欧,フランス,1
9,近代後期,1850–1899,1850,1899,計算物理,女性,西欧,英国,1
9,近代後期,1850–1899,1850,1899,計算物理,男性,中欧,スイス,1
9,近代後期,1850–1899,1850,1899,計算物理,男性,北米,米国,1
9,近代後期,1850–1899,1850,1899,計算物理,男性,南欧,スペイン,1
9,近代後期,1850–1899,1850,1899,計算物理,男性,東欧,ポーランド,1
9,近代後期,1850–1899,1850,1899,計算物理,男性,西欧,ドイツ,1
9,近代後期,1850–1899,1850,1899,計算物理,男性,西欧,フランス,1
9,近代後期,1850–1899,1850,1899,計算物理,男性,西欧,英国,1
9,近代後期,1850–1899,1850,1899,電磁気学,ノンバイナリー／その他,中欧,スイス,1
9,近代後期,1850–1899,1850,1899,電磁気学,ノンバイナリー／その他,北米,米国,1
9,近代後期,1850–1899,1850,1899,電磁気学,ノンバイナリー／その他,南アジア,インド,1
9,近代後期,1850–1899,1850,1899,電磁気学,ノンバイナリー／その他,南欧,イタリア,1
9,近代後期,1850–1899,1850,1899,電磁気学,ノンバイナリー／その他,南欧,スペイン,1
9,近代後期,1850–1899,1850,1899,電磁気学,ノンバイナリー／その他,東アジア,中国,1
9,近代後期,1850–1899,1850,1899,電磁気学,ノンバイナリー／その他,東アジア,日本,1
9,近代後期,1850–1899,1850,1899,電磁気学,ノンバイナリー／その他,東欧,ポーランド,1
9,近代後期,1850–1899,1850,1899,電磁気学,ノンバイナリー／その他,東欧,ロシア,1
9,近代後期,1850–1899,1850,1899,電磁気学,ノンバイナリー／その他,西アジア,トルコ,1
9,近代後期,1850–1899,1850,1899,電磁気学,ノンバイナリー／その他,西欧,ドイツ,1
9,近代後期,1850–1899,1850,1899,電磁気学,ノンバイナリー／その他,西欧,フランス,1
9,近代後期,1850–1899,1850,1899,電磁気学,ノンバイナリー／その他,西欧,英国,1
9,近代後期,1850–1899,1850,1899,電磁気学,女性,オセアニア,オーストラリア,1
9,近代後期,1850–1899,1850,1899,電磁気学,女性,中南米,アルゼンチン,1
9,近代後期,1850–1899,1850,1899,電磁気学,女性,中南米,ブラジル,2
9,近代後期,1850–1899,1850,1899,電磁気学,女性,中南米,メキシコ,2
9,近代後期,1850–1899,1850,1899,電磁気学,女性,中欧,オーストリア,3
9,近代後期,1850–1899,1850,1899,電磁気学,女性,中欧,スイス,2
9,近代後期,1850–1899,1850,1899,電磁気学,女性,中欧,チェコ,1
9,近代後期,1850–1899,1850,1899,電磁気学,女性,中欧,ハンガリー,1
9,近代後期,1850–1899,1850,1899,電磁気学,女性,北アフリカ,エジプト,2
9,近代後期,1850–1899,1850,1899,電磁気学,女性,北欧,スウェーデン,2
9,近代後期,1850–1899,1850,1899,電磁気学,女性,北米,カナダ,2
9,近代後期,1850–1899,1850,1899,電磁気学,女性,北米,米国,11
9,近代後期,1850–1899,1850,1899,電磁気学,女性,南アジア,インド,6
9,近代後期,1850–1899,1850,1899,電磁気学,女性,南欧,イタリア,6
9,近代後期,1850–1899,1850,1899,電磁気学,女性,南欧,ギリシャ,1
9,近代後期,1850–1899,1850,1899,電磁気学,女性,南欧,スペイン,2
9,近代後期,1850–1899,1850,1899,電磁気学,女性,東アジア,中国,7
9,近代後期,1850–1899,1850,1899,電磁気学,女性,東アジア,日本,5
9,近代後期,1850–1899,1850,1899,電磁気学,女性,東アジア,朝鮮,1
9,近代後期,1850–1899,1850,1899,電磁気学,女性,東欧,ポーランド,2
9,近代後期,1850–1899,1850,1899,電磁気学,女性,東欧,ロシア,6
9,近代後期,1850–1899,1850,1899,電磁気学,女性,西アジア,トルコ,2
9,近代後期,1850–1899,1850,1899,電磁気学,女性,西欧,オランダ,3
9,近代後期,1850–1899,1850,1899,電磁気学,女性,西欧,ドイツ,12
9,近代後期,1850–1899,1850,1899,電磁気学,女性,西欧,フランス,9
9,近代後期,1850–1899,1850,1899,電磁気学,女性,西欧,ベルギー,1
9,近代後期,1850–1899,1850,1899,電磁気学,女性,西欧,英国,11
9,近代後期,1850–1899,1850,1899,電磁気学,男性,オセアニア,オーストラリア,1
9,近代後期,1850–1899,1850,1899,電磁気学,男性,中南米,アルゼンチン,1
9,近代後期,1850–1899,1850,1899,電磁気学,男性,中南米,ブラジル,2
9,近代後期,1850–1899,1850,1899,電磁気学,男性,中南米,メキシコ,2
9,近代後期,1850–1899,1850,1899,電磁気学,男性,中欧,オーストリア,3
9,近代後期,1850–1899,1850,1899,電磁気学,男性,中欧,スイス,2
9,近代後期,1850–1899,1850,1899,電磁気学,男性,中欧,チェコ,1
9,近代後期,1850–1899,1850,1899,電磁気学,男性,中欧,ハンガリー,1
9,近代後期,1850–1899,1850,1899,電磁気学,男性,北アフリカ,エジプト,2
9,近代後期,1850–1899,1850,1899,電磁気学,男性,北欧,スウェーデン,2
9,近代後期,1850–1899,1850,1899,電磁気学,男性,北米,カナダ,2
9,近代後期,1850–1899,1850,1899,電磁気学,男性,北米,米国,10
9,近代後期,1850–1899,1850,1899,電磁気学,男性,南アジア,インド,6
9,近代後期,1850–1899,1850,1899,電磁気学,男性,南欧,イタリア,6
9,近代後期,1850–1899,1850,1899,電磁気学,男性,南欧,ギリシャ,1
9,近代後期,1850–1899,1850,1899,電磁気学,男性,南欧,スペイン,2
9,近代後期,1850–1899,1850,1899,電磁気学,男性,東アジア,中国,7
9,近代後期,1850–1899,1850,1899,電磁気学,男性,東アジア,日本,5
9,近代後期,1850–1899,1850,1899,電磁気学,男性,東アジア,朝鮮,1
9,近代後期,1850–1899,1850,1899,電磁気学,男性,東欧,ポーランド,2
9,近代後期,1850–1899,1850,1899,電磁気学,男性,東欧,ロシア,6
9,近代後期,1850–1899,1850,1899,電磁気学,男性,西アジア,トルコ,2
9,近代後期,1850–1899,1850,1899,電磁気学,男性,西欧,オランダ,3
9,近代後期,1850–1899,1850,1899,電磁気学,男性,西欧,ドイツ,12
9,近代後期,1850–1899,1850,1899,電磁気学,男性,西欧,フランス,10
9,近代後期,1850–1899,1850,1899,電磁気学,男性,西欧,ベルギー,1
9,近代後期,1850–1899,1850,1899,電磁気学,男性,西欧,英国,10
10,現代前期,1900–1949,1900,1949,プラズマ物理,ノンバイナリー／その他,北米,米国,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,ノンバイナリー／その他,東アジア,日本,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,ノンバイナリー／その他,東欧,ソ連・ロシア,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,ノンバイナリー／その他,西欧,ドイツ,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,ノンバイナリー／その他,西欧,英国,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,アフリカ,南アフリカ,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,オセアニア,オーストラリア,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,中欧,スイス,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,中欧,チェコスロバキア,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,中欧,ハンガリー,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,北欧,スウェーデン,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,北欧,デンマーク,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,北米,カナダ,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,北米,米国,5
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,南アジア,インド,2
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,南欧,イタリア,2
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,南欧,スペイン,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,東アジア,中国,2
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,東アジア,台湾,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,東アジア,日本,3
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,東アジア,韓国,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,東欧,ソ連・ロシア,3
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,東欧,ポーランド,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,西欧,オランダ,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,西欧,ドイツ,3
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,西欧,フランス,2
10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,西欧,英国,3
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,オセアニア,オーストラリア,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,中南米,アルゼンチン,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,中南米,ブラジル,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,中南米,メキシコ,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,中欧,スイス,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,北欧,スウェーデン,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,北欧,デンマーク,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,北米,カナダ,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,北米,米国,4
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,南アジア,インド,2
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,南欧,イタリア,2
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,南欧,スペイン,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,東アジア,中国,2
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,東アジア,日本,3
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,東欧,ソ連・ロシア,3
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,東欧,ポーランド,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,西アジア,イラン,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,西アジア,トルコ,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,西欧,オランダ,1
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,西欧,ドイツ,3
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,西欧,フランス,2
10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,西欧,英国,3
10,現代前期,1900–1949,1900,1949,凝縮系物理,ノンバイナリー／その他,北米,米国,2
10,現代前期,1900–1949,1900,1949,凝縮系物理,ノンバイナリー／その他,南アジア,インド,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,ノンバイナリー／その他,南欧,イタリア,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,ノンバイナリー／その他,東アジア,中国,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,ノンバイナリー／その他,東アジア,日本,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,ノンバイナリー／その他,東欧,ソ連・ロシア,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,ノンバイナリー／その他,西アジア,イスラエル,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,ノンバイナリー／その他,西アジア,イラン,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,ノンバイナリー／その他,西アジア,トルコ,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,ノンバイナリー／その他,西欧,ドイツ,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,ノンバイナリー／その他,西欧,フランス,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,ノンバイナリー／その他,西欧,英国,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,アフリカ,南アフリカ,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,オセアニア,オーストラリア,2
10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,中南米,アルゼンチン,2
10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,中南米,ブラジル,2
10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,中南米,メキシコ,2
10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,中欧,スイス,2
10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,中欧,チェコスロバキア,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,中欧,ハンガリー,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,北アフリカ,エジプト,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,北欧,スウェーデン,2
10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,北欧,デンマーク,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,北欧,ノルウェー,1
10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,北米,カナダ,3
10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,北米,米国,13
10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,南アジア,インド,6
