id,era_order,era_name,birth_year_band,birth_year_start,birth_year_end,field,gender,nationality_region,nationality
近代後期__熱学・統計物理__イタリア__0001,9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,南欧,イタリア
近代後期__熱学・統計物理__イタリア__0002,9,近代後期,1850–1899,1850,1899,熱学・統計物理,ノンバイナリー／その他,南欧,イタリア
近代後期__熱学・統計物理__イタリア__0003,9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,南欧,イタリア
近代後期__熱学・統計物理__インド__0001,9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,南アジア,インド
近代後期__熱学・統計物理__インド__0002,9,近代後期,1850–1899,1850,1899,熱学・統計物理,ノンバイナリー／その他,南アジア,インド
近代後期__熱学・統計物理__スイス__0001,9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,中欧,スイス
近代後期__熱学・統計物理__ドイツ__0001,9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,西欧,ドイツ
近代後期__熱学・統計物理__メキシコ__0001,9,近代後期,1850–1899,1850,1899,熱学・統計物理,男性,中南米,メキシコ
近代後期__熱学・統計物理__ロシア__0001,9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,東欧,ロシア
近代後期__熱学・統計物理__中国__0001,9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,東アジア,中国
近代後期__熱学・統計物理__朝鮮__0001,9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,東アジア,朝鮮
近代後期__熱学・統計物理__米国__0001,9,近代後期,1850–1899,1850,1899,熱学・統計物理,女性,北米,米国
近代後期__理論物理__インド__0001,9,近代後期,1850–1899,1850,1899,理論物理,男性,南アジア,インド
近代後期__理論物理__インド__0002,9,近代後期,1850–1899,1850,1899,理論物理,男性,南アジア,インド
近代後期__理論物理__オランダ__0001,9,近代後期,1850–1899,1850,1899,理論物理,女性,西欧,オランダ
近代後期__理論物理__オーストリア__0001,9,近代後期,1850–1899,1850,1899,理論物理,女性,中欧,オーストリア
近代後期__理論物理__スイス__0001,9,近代後期,1850–1899,1850,1899,理論物理,女性,中欧,スイス
近代後期__理論物理__スイス__0002,9,近代後期,1850–1899,1850,1899,理論物理,男性,中欧,スイス
近代後期__理論物理__フランス__0001,9,近代後期,1850–1899,1850,1899,理論物理,女性,西欧,フランス
近代後期__理論物理__ブラジル__0001,9,近代後期,1850–1899,1850,1899,理論物理,男性,中南米,ブラジル
近代後期__理論物理__ベルギー__0001,9,近代後期,1850–1899,1850,1899,理論物理,女性,西欧,ベルギー
近代後期__理論物理__中国__0001,9,近代後期,1850–1899,1850,1899,理論物理,男性,東アジア,中国
近代後期__理論物理__中国__0002,9,近代後期,1850–1899,1850,1899,理論物理,男性,東アジア,中国
近代後期__理論物理__日本__0001,9,近代後期,1850–1899,1850,1899,理論物理,男性,東アジア,日本
近代後期__理論物理__米国__0001,9,近代後期,1850–1899,1850,1899,理論物理,男性,北米,米国
近代後期__理論物理__米国__0002,9,近代後期,1850–1899,1850,1899,理論物理,男性,北米,米国
近代後期__理論物理__米国__0003,9,近代後期,1850–1899,1850,1899,理論物理,女性,北米,米国
近代後期__理論物理__英国__0001,9,近代後期,1850–1899,1850,1899,理論物理,男性,西欧,英国
近代後期__生物物理__スペイン__0001,9,近代後期,1850–1899,1850,1899,生物物理,男性,南欧,スペイン
近代後期__生物物理__朝鮮__0001,9,近代後期,1850–1899,1850,1899,生物物理,ノンバイナリー／その他,東アジア,朝鮮
近代後期__粒子物理__オーストリア__0001,9,近代後期,1850–1899,1850,1899,粒子物理,女性,中欧,オーストリア
近代後期__粒子物理__スウェーデン__0001,9,近代後期,1850–1899,1850,1899,粒子物理,男性,北欧,スウェーデン
近代後期__計算物理__フランス__0001,9,近代後期,1850–1899,1850,1899,計算物理,女性,西欧,フランス
近代後期__計算物理__英国__0001,9,近代後期,1850–1899,1850,1899,計算物理,女性,西欧,英国
近代後期__電磁気学__イタリア__0001,9,近代後期,1850–1899,1850,1899,電磁気学,男性,南欧,イタリア
近代後期__電磁気学__オーストリア__0001,9,近代後期,1850–1899,1850,1899,電磁気学,女性,中欧,オーストリア
近代後期__電磁気学__カナダ__0001,9,近代後期,1850–1899,1850,1899,電磁気学,男性,北米,カナダ
近代後期__電磁気学__スイス__0001,9,近代後期,1850–1899,1850,1899,電磁気学,男性,中欧,スイス
近代後期__電磁気学__スペイン__0001,9,近代後期,1850–1899,1850,1899,電磁気学,男性,南欧,スペイン
近代後期__電磁気学__チェコ__0001,9,近代後期,1850–1899,1850,1899,電磁気学,女性,中欧,チェコ
近代後期__電磁気学__ドイツ__0001,9,近代後期,1850–1899,1850,1899,電磁気学,女性,西欧,ドイツ
近代後期__電磁気学__ドイツ__0002,9,近代後期,1850–1899,1850,1899,電磁気学,女性,西欧,ドイツ
近代後期__電磁気学__ドイツ__0003,9,近代後期,1850–1899,1850,1899,電磁気学,男性,西欧,ドイツ
近代後期__電磁気学__ドイツ__0004,9,近代後期,1850–1899,1850,1899,電磁気学,女性,西欧,ドイツ
近代後期__電磁気学__ドイツ__0005,9,近代後期,1850–1899,1850,1899,電磁気学,女性,西欧,ドイツ
近代後期__電磁気学__ポーランド__0001,9,近代後期,1850–1899,1850,1899,電磁気学,女性,東欧,ポーランド
近代後期__電磁気学__メキシコ__0001,9,近代後期,1850–1899,1850,1899,電磁気学,女性,中南米,メキシコ
近代後期__電磁気学__ロシア__0001,9,近代後期,1850–1899,1850,1899,電磁気学,女性,東欧,ロシア
近代後期__電磁気学__中国__0001,9,近代後期,1850–1899,1850,1899,電磁気学,女性,東アジア,中国
近代後期__電磁気学__中国__0002,9,近代後期,1850–1899,1850,1899,電磁気学,男性,東アジア,中国
近代後期__電磁気学__米国__0001,9,近代後期,1850–1899,1850,1899,電磁気学,女性,北米,米国
近代後期__電磁気学__米国__0002,9,近代後期,1850–1899,1850,1899,電磁気学,女性,北米,米国
近代後期__電磁気学__英国__0001,9,近代後期,1850–1899,1850,1899,電磁気学,女性,西欧,英国
近代後期__電磁気学__英国__0002,9,近代後期,1850–1899,1850,1899,電磁気学,女性,西欧,英国
現代前期__プラズマ物理__オーストラリア__0001,10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,オセアニア,オーストラリア
現代前期__プラズマ物理__スペイン__0001,10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,南欧,スペイン
現代前期__プラズマ物理__中国__0001,10,現代前期,1900–1949,1900,1949,プラズマ物理,女性,東アジア,中国
現代前期__プラズマ物理__日本__0001,10,現代前期,1900–1949,1900,1949,プラズマ物理,ノンバイナリー／その他,東アジア,日本
現代前期__プラズマ物理__米国__0001,10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,北米,米国
現代前期__プラズマ物理__英国__0001,10,現代前期,1900–1949,1900,1949,プラズマ物理,男性,西欧,英国
現代前期__凝縮系物理__イタリア__0001,10,現代前期,1900–1949,1900,1949,凝縮系物理,ノンバイナリー／その他,南欧,イタリア
現代前期__凝縮系物理__イラン__0001,10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,西アジア,イラン
現代前期__凝縮系物理__インド__0001,10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,南アジア,インド
現代前期__凝縮系物理__カナダ__0001,10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,北米,カナダ
現代前期__凝縮系物理__スイス__0001,10,現代前期,1900–1949,1900,1949,凝縮系物理,男性,中欧,スイス
現代前期__凝縮系物理__ソ連・ロシア__0001,10,現代前期,1900–1949,1900,1949,凝縮系物理,男性,東欧,ソ連・ロシア
現代前期__凝縮系物理__ソ連・ロシア__0002,10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,東欧,ソ連・ロシア
現代前期__凝縮系物理__ドイツ__0001,10,現代前期,1900–1949,1900,1949,凝縮系物理,男性,西欧,ドイツ
現代前期__凝縮系物理__ドイツ__0002,10,現代前期,1900–1949,1900,1949,凝縮系物理,男性,西欧,ドイツ
現代前期__凝縮系物理__ノルウェー__0001,10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,北欧,ノルウェー
現代前期__凝縮系物理__ノルウェー__0002,10,現代前期,1900–1949,1900,1949,凝縮系物理,男性,北欧,ノルウェー
現代前期__凝縮系物理__ハンガリー__0001,10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,中欧,ハンガリー
現代前期__凝縮系物理__フランス__0001,10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,西欧,フランス
現代前期__凝縮系物理__フランス__0002,10,現代前期,1900–1949,1900,1949,凝縮系物理,男性,西欧,フランス
現代前期__凝縮系物理__メキシコ__0001,10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,中南米,メキシコ
現代前期__凝縮系物理__日本__0001,10,現代前期,1900–1949,1900,1949,凝縮系物理,男性,東アジア,日本
現代前期__凝縮系物理__米国__0001,10,現代前期,1900–1949,1900,1949,凝縮系物理,ノンバイナリー／その他,北米,米国
現代前期__凝縮系物理__米国__0002,10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,北米,米国
現代前期__凝縮系物理__英国__0001,10,現代前期,1900–1949,1900,1949,凝縮系物理,女性,西欧,英国
現代前期__凝縮系物理__英国__0002,10,現代前期,1900–1949,1900,1949,凝縮系物理,男性,西欧,英国
現代前期__原子・分子・光物理__イタリア__0001,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,女性,南欧,イタリア
現代前期__原子・分子・光物理__オランダ__0001,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,男性,西欧,オランダ
現代前期__原子・分子・光物理__カナダ__0001,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,男性,北米,カナダ
現代前期__原子・分子・光物理__ソ連・ロシア__0001,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,女性,東欧,ソ連・ロシア
現代前期__原子・分子・光物理__デンマーク__0001,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,女性,北欧,デンマーク
現代前期__原子・分子・光物理__デンマーク__0002,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,男性,北欧,デンマーク
現代前期__原子・分子・光物理__ドイツ__0001,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,男性,西欧,ドイツ
現代前期__原子・分子・光物理__フランス__0001,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,男性,西欧,フランス
現代前期__原子・分子・光物理__フランス__0002,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,ノンバイナリー／その他,西欧,フランス
現代前期__原子・分子・光物理__ブラジル__0001,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,女性,中南米,ブラジル
現代前期__原子・分子・光物理__中国__0001,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,男性,東アジア,中国
現代前期__原子・分子・光物理__南アフリカ__0001,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,男性,アフリカ,南アフリカ
現代前期__原子・分子・光物理__台湾__0001,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,男性,東アジア,台湾
現代前期__原子・分子・光物理__日本__0001,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,男性,東アジア,日本
現代前期__原子・分子・光物理__米国__0001,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,女性,北米,米国
現代前期__原子・分子・光物理__米国__0002,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,女性,北米,米国
現代前期__原子・分子・光物理__米国__0003,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,女性,北米,米国
現代前期__原子・分子・光物理__米国__0004,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,男性,北米,米国
現代前期__原子・分子・光物理__英国__0001,10,現代前期,1900–1949,1900,1949,原子・分子・光物理,男性,西欧,英国
現代前期__原子核物理__イラン__0001,10,現代前期,1900–1949,1900,1949,原子核物理,男性,西アジア,イラン
現代前期__原子核物理__インド__0001,10,現代前期,1900–1949,1900,1949,原子核物理,女性,南アジア,インド
現代前期__原子核物理__オランダ__0001,10,現代前期,1900–1949,1900,1949,原子核物理,女性,西欧,オランダ
現代前期__原子核物理__オランダ__0002,10,現代前期,1900–1949,1900,1949,原子核物理,女性,西欧,オランダ
現代前期__原子核物理__スウェーデン__0001,10,現代前期,1900–1949,1900,1949,原子核物理,女性,北欧,スウェーデン
現代前期__原子核物理__ソ連・ロシア__0001,10,現代前期,1900–1949,1900,1949,原子核物理,男性,東欧,ソ連・ロシア
現代前期__原子核物理__デンマーク__0001,10,現代前期,1900–1949,1900,1949,原子核物理,ノンバイナリー／その他,北欧,デンマーク
現代前期__原子核物理__ハンガリー__0001,10,現代前期,1900–1949,1900,1949,原子核物理,ノンバイナリー／その他,中欧,ハンガリー
現代前期__原子核物理__フランス__0001,10,現代前期,1900–1949,1900,1949,原子核物理,女性,西欧,フランス
現代前期__原子核物理__中国__0001,10,現代前期,1900–1949,1900,1949,原子核物理,男性,東アジア,中国
現代前期__原子核物理__南アフリカ__0001,10,現代前期,1900–1949,1900,1949,原子核物理,男性,アフリカ,南アフリカ
現代前期__原子核物理__台湾__0001,10,現代前期,1900–1949,1900,1949,原子核物理,男性,東アジア,台湾
現代前期__原子核物理__米国__0001,10,現代前期,1900–1949,1900,1949,原子核物理,男性,北米,米国
現代前期__原子核物理__米国__0002,10,現代前期,1900–1949,1900,1949,原子核物理,女性,北米,米国
現代前期__原子核物理__英国__0001,10,現代前期,1900–1949,1900,1949,原子核物理,男性,西欧,英国
現代前期__原子核物理__英国__0002,10,現代前期,1900–1949,1900,1949,原子核物理,女性,西欧,英国
現代前期__原子核物理__英国__0003,10,現代前期,1900–1949,1900,1949,原子核物理,女性,西欧,英国
現代前期__地球惑星物理__アルゼンチン__0001,10,現代前期,1900–1949,1900,1949,地球惑星物理,ノンバイナリー／その他,中南米,アルゼンチン
現代前期__地球惑星物理__イタリア__0001,10,現代前期,1900–1949,1900,1949,地球惑星物理,男性,南欧,イタリア
現代前期__地球惑星物理__フランス__0001,10,現代前期,1900–1949,1900,1949,地球惑星物理,男性,西欧,フランス
現代前期__地球惑星物理__メキシコ__0001,10,現代前期,1900–1949,1900,1949,地球惑星物理,ノンバイナリー／その他,中南米,メキシコ
現代前期__地球惑星物理__台湾__0001,10,現代前期,1900–1949,1900,1949,地球惑星物理,女性,東アジア,台湾
現代前期__地球惑星物理__韓国__0001,10,現代前期,1900–1949,1900,1949,地球惑星物理,男性,東アジア,韓国
現代前期__宇宙物理・天体物理__アルゼンチン__0001,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,男性,中南米,アルゼンチン
現代前期__宇宙物理・天体物理__イタリア__0001,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,女性,南欧,イタリア
現代前期__宇宙物理・天体物理__オランダ__0001,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,女性,西欧,オランダ
現代前期__宇宙物理・天体物理__オランダ__0002,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,男性,西欧,オランダ
現代前期__宇宙物理・天体物理__オランダ__0003,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,女性,西欧,オランダ
現代前期__宇宙物理・天体物理__オーストラリア__0001,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,男性,オセアニア,オーストラリア
現代前期__宇宙物理・天体物理__オーストラリア__0002,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,女性,オセアニア,オーストラリア
現代前期__宇宙物理・天体物理__スイス__0001,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,男性,中欧,スイス
現代前期__宇宙物理・天体物理__ソ連・ロシア__0001,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,ノンバイナリー／その他,東欧,ソ連・ロシア
現代前期__宇宙物理・天体物理__ソ連・ロシア__0002,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,女性,東欧,ソ連・ロシア
現代前期__宇宙物理・天体物理__ドイツ__0001,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,男性,西欧,ドイツ
現代前期__宇宙物理・天体物理__ブラジル__0001,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,女性,中南米,ブラジル
現代前期__宇宙物理・天体物理__ブラジル__0002,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,女性,中南米,ブラジル
現代前期__宇宙物理・天体物理__日本__0001,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,女性,東アジア,日本
現代前期__宇宙物理・天体物理__米国__0001,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,男性,北米,米国
現代前期__宇宙物理・天体物理__米国__0002,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,男性,北米,米国
現代前期__宇宙物理・天体物理__英国__0001,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,男性,西欧,英国
現代前期__宇宙物理・天体物理__英国__0002,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,男性,西欧,英国
現代前期__宇宙物理・天体物理__英国__0003,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,女性,西欧,英国
現代前期__宇宙物理・天体物理__韓国__0001,10,現代前期,1900–1949,1900,1949,宇宙物理・天体物理,男性,東アジア,韓国
現代前期__実験物理__イタリア__0001,10,現代前期,1900–1949,1900,1949,実験物理,男性,南欧,イタリア
現代前期__実験物理__イタリア__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,南欧,イタリア
現代前期__実験物理__インド__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,南アジア,インド
現代前期__実験物理__インド__0002,10,現代前期,1900–1949,1900,1949,実験物理,男性,南アジア,インド
現代前期__実験物理__エジプト__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,北アフリカ,エジプト
現代前期__実験物理__エジプト__0002,10,現代前期,1900–1949,1900,1949,実験物理,男性,北アフリカ,エジプト
現代前期__実験物理__オーストラリア__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,オセアニア,オーストラリア
現代前期__実験物理__カナダ__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,カナダ
現代前期__実験物理__スウェーデン__0001,10,現代前期,1900–1949,1900,1949,実験物理,男性,北欧,スウェーデン
現代前期__実験物理__チェコスロバキア__0001,10,現代前期,1900–1949,1900,1949,実験物理,男性,中欧,チェコスロバキア
現代前期__実験物理__ドイツ__0001,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,ドイツ
現代前期__実験物理__ドイツ__0002,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,ドイツ
現代前期__実験物理__ドイツ__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,ドイツ
現代前期__実験物理__フランス__0001,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,フランス
現代前期__実験物理__フランス__0002,10,現代前期,1900–1949,1900,1949,実験物理,ノンバイナリー／その他,西欧,フランス
現代前期__実験物理__フランス__0003,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,フランス
現代前期__実験物理__フランス__0004,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,フランス
現代前期__実験物理__ブラジル__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,中南米,ブラジル
現代前期__実験物理__ポーランド__0001,10,現代前期,1900–1949,1900,1949,実験物理,男性,東欧,ポーランド
現代前期__実験物理__メキシコ__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,中南米,メキシコ
現代前期__実験物理__南アフリカ__0001,10,現代前期,1900–1949,1900,1949,実験物理,男性,アフリカ,南アフリカ
現代前期__実験物理__台湾__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,台湾
現代前期__実験物理__日本__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,日本
現代前期__実験物理__米国__0001,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,米国
現代前期__実験物理__米国__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,米国
現代前期__実験物理__英国__0001,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,英国
現代前期__実験物理__英国__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,英国
現代前期__実験物理__英国__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,英国
現代前期__材料物理__イタリア__0001,10,現代前期,1900–1949,1900,1949,材料物理,男性,南欧,イタリア
現代前期__材料物理__ドイツ__0001,10,現代前期,1900–1949,1900,1949,材料物理,女性,西欧,ドイツ
現代前期__材料物理__フランス__0001,10,現代前期,1900–1949,1900,1949,材料物理,女性,西欧,フランス
現代前期__材料物理__中国__0001,10,現代前期,1900–1949,1900,1949,材料物理,男性,東アジア,中国
現代前期__材料物理__南アフリカ__0001,10,現代前期,1900–1949,1900,1949,材料物理,男性,アフリカ,南アフリカ
現代前期__材料物理__日本__0001,10,現代前期,1900–1949,1900,1949,材料物理,女性,東アジア,日本
現代前期__材料物理__英国__0001,10,現代前期,1900–1949,1900,1949,材料物理,男性,西欧,英国
現代前期__熱学・統計物理__イタリア__0001,10,現代前期,1900–1949,1900,1949,熱学・統計物理,男性,南欧,イタリア
現代前期__熱学・統計物理__インド__0001,10,現代前期,1900–1949,1900,1949,熱学・統計物理,女性,南アジア,インド
現代前期__熱学・統計物理__オランダ__0001,10,現代前期,1900–1949,1900,1949,熱学・統計物理,女性,西欧,オランダ
現代前期__熱学・統計物理__オーストラリア__0001,10,現代前期,1900–1949,1900,1949,熱学・統計物理,男性,オセアニア,オーストラリア
現代前期__熱学・統計物理__スイス__0001,10,現代前期,1900–1949,1900,1949,熱学・統計物理,女性,中欧,スイス
現代前期__熱学・統計物理__スイス__0002,10,現代前期,1900–1949,1900,1949,熱学・統計物理,女性,中欧,スイス
現代前期__熱学・統計物理__トルコ__0001,10,現代前期,1900–1949,1900,1949,熱学・統計物理,女性,西アジア,トルコ
現代前期__熱学・統計物理__ドイツ__0001,10,現代前期,1900–1949,1900,1949,熱学・統計物理,女性,西欧,ドイツ
現代前期__熱学・統計物理__フランス__0001,10,現代前期,1900–1949,1900,1949,熱学・統計物理,ノンバイナリー／その他,西欧,フランス
現代前期__熱学・統計物理__ポーランド__0001,10,現代前期,1900–1949,1900,1949,熱学・統計物理,女性,東欧,ポーランド
現代前期__熱学・統計物理__中国__0001,10,現代前期,1900–1949,1900,1949,熱学・統計物理,女性,東アジア,中国
現代前期__熱学・統計物理__中国__0002,10,現代前期,1900–1949,1900,1949,熱学・統計物理,女性,東アジア,中国
現代前期__熱学・統計物理__中国__0003,10,現代前期,1900–1949,1900,1949,熱学・統計物理,男性,東アジア,中国
現代前期__熱学・統計物理__米国__0001,10,現代前期,1900–1949,1900,1949,熱学・統計物理,女性,北米,米国
現代前期__熱学・統計物理__米国__0002,10,現代前期,1900–1949,1900,1949,熱学・統計物理,女性,北米,米国
現代前期__熱学・統計物理__米国__0003,10,現代前期,1900–1949,1900,1949,熱学・統計物理,男性,北米,米国
現代前期__理論物理__アルゼンチン__0001,10,現代前期,1900–1949,1900,1949,理論物理,女性,中南米,アルゼンチン
現代前期__理論物理__イスラエル__0001,10,現代前期,1900–1949,1900,1949,理論物理,男性,西アジア,イスラエル
現代前期__理論物理__イタリア__0001,10,現代前期,1900–1949,1900,1949,理論物理,女性,南欧,イタリア
現代前期__理論物理__イタリア__0002,10,現代前期,1900–1949,1900,1949,理論物理,男性,南欧,イタリア
現代前期__理論物理__イタリア__0003,10,現代前期,1900–1949,1900,1949,理論物理,男性,南欧,イタリア
現代前期__理論物理__イラン__0001,10,現代前期,1900–1949,1900,1949,理論物理,男性,西アジア,イラン
現代前期__理論物理__イラン__0002,10,現代前期,1900–1949,1900,1949,理論物理,男性,西アジア,イラン
現代前期__理論物理__インド__0001,10,現代前期,1900–1949,1900,1949,理論物理,女性,南アジア,インド
現代前期__理論物理__インド__0002,10,現代前期,1900–1949,1900,1949,理論物理,男性,南アジア,インド
現代前期__理論物理__インド__0003,10,現代前期,1900–1949,1900,1949,理論物理,男性,南アジア,インド
現代前期__理論物理__インド__0004,10,現代前期,1900–1949,1900,1949,理論物理,女性,南アジア,インド
現代前期__理論物理__エジプト__0001,10,現代前期,1900–1949,1900,1949,理論物理,男性,北アフリカ,エジプト
現代前期__理論物理__カナダ__0001,10,現代前期,1900–1949,1900,1949,理論物理,男性,北米,カナダ
現代前期__理論物理__カナダ__0002,10,現代前期,1900–1949,1900,1949,理論物理,女性,北米,カナダ
現代前期__理論物理__スイス__0001,10,現代前期,1900–1949,1900,1949,理論物理,男性,中欧,スイス
現代前期__理論物理__スイス__0002,10,現代前期,1900–1949,1900,1949,理論物理,女性,中欧,スイス
現代前期__理論物理__スペイン__0001,10,現代前期,1900–1949,1900,1949,理論物理,男性,南欧,スペイン
現代前期__理論物理__ソ連・ロシア__0001,10,現代前期,1900–1949,1900,1949,理論物理,男性,東欧,ソ連・ロシア
現代前期__理論物理__ソ連・ロシア__0002,10,現代前期,1900–1949,1900,1949,理論物理,女性,東欧,ソ連・ロシア
現代前期__理論物理__ソ連・ロシア__0003,10,現代前期,1900–1949,1900,1949,理論物理,女性,東欧,ソ連・ロシア
現代前期__理論物理__チェコスロバキア__0001,10,現代前期,1900–1949,1900,1949,理論物理,男性,中欧,チェコスロバキア
現代前期__理論物理__デンマーク__0001,10,現代前期,1900–1949,1900,1949,理論物理,ノンバイナリー／その他,北欧,デンマーク
現代前期__理論物理__トルコ__0001,10,現代前期,1900–1949,1900,1949,理論物理,女性,西アジア,トルコ
現代前期__理論物理__ドイツ__0001,10,現代前期,1900–1949,1900,1949,理論物理,女性,西欧,ドイツ
現代前期__理論物理__ドイツ__0002,10,現代前期,1900–1949,1900,1949,理論物理,男性,西欧,ドイツ
現代前期__理論物理__フランス__0001,10,現代前期,1900–1949,1900,1949,理論物理,女性,西欧,フランス
現代前期__理論物理__フランス__0002,10,現代前期,1900–1949,1900,1949,理論物理,男性,西欧,フランス
現代前期__理論物理__フランス__0003,10,現代前期,1900–1949,1900,1949,理論物理,女性,西欧,フランス
現代前期__理論物理__中国__0001,10,現代前期,1900–1949,1900,1949,理論物理,ノンバイナリー／その他,東アジア,中国
現代前期__理論物理__中国__0002,10,現代前期,1900–1949,1900,1949,理論物理,男性,東アジア,中国
現代前期__理論物理__中国__0003,10,現代前期,1900–1949,1900,1949,理論物理,女性,東アジア,中国
現代前期__理論物理__中国__0004,10,現代前期,1900–1949,1900,1949,理論物理,女性,東アジア,中国
現代前期__理論物理__台湾__0001,10,現代前期,1900–1949,1900,1949,理論物理,女性,東アジア,台湾
現代前期__理論物理__台湾__0002,10,現代前期,1900–1949,1900,1949,理論物理,男性,東アジア,台湾
現代前期__理論物理__日本__0001,10,現代前期,1900–1949,1900,1949,理論物理,男性,東アジア,日本
現代前期__理論物理__日本__0002,10,現代前期,1900–1949,1900,1949,理論物理,男性,東アジア,日本
現代前期__理論物理__日本__0003,10,現代前期,1900–1949,1900,1949,理論物理,男性,東アジア,日本
現代前期__理論物理__日本__0004,10,現代前期,1900–1949,1900,1949,理論物理,男性,東アジア,日本
現代前期__理論物理__日本__0005,10,現代前期,1900–1949,1900,1949,理論物理,男性,東アジア,日本
現代前期__理論物理__米国__0001,10,現代前期,1900–1949,1900,1949,理論物理,男性,北米,米国
現代前期__理論物理__米国__0002,10,現代前期,1900–1949,1900,1949,理論物理,女性,北米,米国
現代前期__理論物理__米国__0003,10,現代前期,1900–1949,1900,1949,理論物理,男性,北米,米国
現代前期__理論物理__米国__0004,10,現代前期,1900–1949,1900,1949,理論物理,女性,北米,米国
現代前期__理論物理__米国__0005,10,現代前期,1900–1949,1900,1949,理論物理,男性,北米,米国
現代前期__理論物理__英国__0001,10,現代前期,1900–1949,1900,1949,理論物理,女性,西欧,英国
現代前期__理論物理__英国__0002,10,現代前期,1900–1949,1900,1949,理論物理,女性,西欧,英国
