id,era_order,era_name,birth_year_band,birth_year_start,birth_year_end,field,gender,nationality_region,nationality
現代前期__実験物理__英国__0001,10,現代前期,1900–1949,1900,1949,実験物理,ノンバイナリー／その他,西欧,英国
現代前期__実験物理__南アフリカ__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,アフリカ,南アフリカ
現代前期__実験物理__南アフリカ__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,アフリカ,南アフリカ
現代前期__実験物理__オーストラリア__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,オセアニア,オーストラリア
現代前期__実験物理__オーストラリア__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,オセアニア,オーストラリア
現代前期__実験物理__アルゼンチン__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,中南米,アルゼンチン
現代前期__実験物理__アルゼンチン__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,中南米,アルゼンチン
現代前期__実験物理__ブラジル__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,中南米,ブラジル
現代前期__実験物理__ブラジル__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,中南米,ブラジル
現代前期__実験物理__メキシコ__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,中南米,メキシコ
現代前期__実験物理__メキシコ__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,中南米,メキシコ
現代前期__実験物理__スイス__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,中欧,スイス
現代前期__実験物理__スイス__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,中欧,スイス
現代前期__実験物理__チェコスロバキア__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,中欧,チェコスロバキア
現代前期__実験物理__チェコスロバキア__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,中欧,チェコスロバキア
現代前期__実験物理__ハンガリー__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,中欧,ハンガリー
現代前期__実験物理__ハンガリー__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,中欧,ハンガリー
現代前期__実験物理__エジプト__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,北アフリカ,エジプト
現代前期__実験物理__エジプト__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,北アフリカ,エジプト
現代前期__実験物理__スウェーデン__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,北欧,スウェーデン
現代前期__実験物理__スウェーデン__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,北欧,スウェーデン
現代前期__実験物理__デンマーク__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,北欧,デンマーク
現代前期__実験物理__デンマーク__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,北欧,デンマーク
現代前期__実験物理__ノルウェー__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,北欧,ノルウェー
現代前期__実験物理__カナダ__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,カナダ
現代前期__実験物理__カナダ__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,カナダ
現代前期__実験物理__カナダ__0004,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,カナダ
現代前期__実験物理__カナダ__0005,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,カナダ
現代前期__実験物理__米国__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,米国
現代前期__実験物理__米国__0004,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,米国
現代前期__実験物理__米国__0005,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,米国
現代前期__実験物理__米国__0006,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,米国
現代前期__実験物理__米国__0007,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,米国
現代前期__実験物理__米国__0008,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,米国
現代前期__実験物理__米国__0009,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,米国
現代前期__実験物理__米国__0010,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,米国
現代前期__実験物理__米国__0011,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,米国
現代前期__実験物理__米国__0012,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,米国
現代前期__実験物理__米国__0013,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,米国
現代前期__実験物理__米国__0014,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,米国
現代前期__実験物理__米国__0015,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,米国
現代前期__実験物理__米国__0016,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,米国
現代前期__実験物理__米国__0017,10,現代前期,1900–1949,1900,1949,実験物理,女性,北米,米国
現代前期__実験物理__インド__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,南アジア,インド
現代前期__実験物理__インド__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,南アジア,インド
現代前期__実験物理__インド__0004,10,現代前期,1900–1949,1900,1949,実験物理,女性,南アジア,インド
現代前期__実験物理__インド__0005,10,現代前期,1900–1949,1900,1949,実験物理,女性,南アジア,インド
現代前期__実験物理__インド__0006,10,現代前期,1900–1949,1900,1949,実験物理,女性,南アジア,インド
現代前期__実験物理__インド__0007,10,現代前期,1900–1949,1900,1949,実験物理,女性,南アジア,インド
現代前期__実験物理__インド__0008,10,現代前期,1900–1949,1900,1949,実験物理,女性,南アジア,インド
現代前期__実験物理__イタリア__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,南欧,イタリア
現代前期__実験物理__イタリア__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,南欧,イタリア
現代前期__実験物理__イタリア__0004,10,現代前期,1900–1949,1900,1949,実験物理,女性,南欧,イタリア
現代前期__実験物理__イタリア__0005,10,現代前期,1900–1949,1900,1949,実験物理,女性,南欧,イタリア
現代前期__実験物理__イタリア__0006,10,現代前期,1900–1949,1900,1949,実験物理,女性,南欧,イタリア
現代前期__実験物理__イタリア__0007,10,現代前期,1900–1949,1900,1949,実験物理,女性,南欧,イタリア
現代前期__実験物理__スペイン__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,南欧,スペイン
現代前期__実験物理__スペイン__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,南欧,スペイン
現代前期__実験物理__中国__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,中国
現代前期__実験物理__中国__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,中国
現代前期__実験物理__中国__0004,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,中国
現代前期__実験物理__中国__0005,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,中国
現代前期__実験物理__中国__0006,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,中国
現代前期__実験物理__中国__0007,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,中国
現代前期__実験物理__中国__0008,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,中国
現代前期__実験物理__中国__0009,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,中国
現代前期__実験物理__台湾__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,台湾
現代前期__実験物理__台湾__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,台湾
現代前期__実験物理__日本__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,日本
現代前期__実験物理__日本__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,日本
現代前期__実験物理__日本__0004,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,日本
現代前期__実験物理__日本__0005,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,日本
現代前期__実験物理__日本__0006,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,日本
現代前期__実験物理__日本__0007,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,日本
現代前期__実験物理__日本__0008,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,日本
現代前期__実験物理__日本__0009,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,日本
現代前期__実験物理__日本__0010,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,日本
現代前期__実験物理__韓国__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,韓国
現代前期__実験物理__韓国__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,東アジア,韓国
現代前期__実験物理__ソ連・ロシア__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0004,10,現代前期,1900–1949,1900,1949,実験物理,女性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0005,10,現代前期,1900–1949,1900,1949,実験物理,女性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0006,10,現代前期,1900–1949,1900,1949,実験物理,女性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0007,10,現代前期,1900–1949,1900,1949,実験物理,女性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0008,10,現代前期,1900–1949,1900,1949,実験物理,女性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0009,10,現代前期,1900–1949,1900,1949,実験物理,女性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0010,10,現代前期,1900–1949,1900,1949,実験物理,女性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0011,10,現代前期,1900–1949,1900,1949,実験物理,女性,東欧,ソ連・ロシア
現代前期__実験物理__ポーランド__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,東欧,ポーランド
現代前期__実験物理__ポーランド__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,東欧,ポーランド
現代前期__実験物理__イスラエル__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,西アジア,イスラエル
現代前期__実験物理__イスラエル__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,西アジア,イスラエル
現代前期__実験物理__イラン__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,西アジア,イラン
現代前期__実験物理__イラン__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,西アジア,イラン
現代前期__実験物理__トルコ__0001,10,現代前期,1900–1949,1900,1949,実験物理,女性,西アジア,トルコ
現代前期__実験物理__トルコ__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,西アジア,トルコ
現代前期__実験物理__オランダ__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,オランダ
現代前期__実験物理__オランダ__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,オランダ
現代前期__実験物理__ドイツ__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,ドイツ
現代前期__実験物理__ドイツ__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,ドイツ
現代前期__実験物理__ドイツ__0004,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,ドイツ
現代前期__実験物理__ドイツ__0005,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,ドイツ
現代前期__実験物理__ドイツ__0006,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,ドイツ
現代前期__実験物理__ドイツ__0007,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,ドイツ
現代前期__実験物理__ドイツ__0008,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,ドイツ
現代前期__実験物理__ドイツ__0009,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,ドイツ
現代前期__実験物理__ドイツ__0010,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,ドイツ
現代前期__実験物理__ドイツ__0011,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,ドイツ
現代前期__実験物理__フランス__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,フランス
現代前期__実験物理__フランス__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,フランス
現代前期__実験物理__フランス__0004,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,フランス
現代前期__実験物理__フランス__0005,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,フランス
現代前期__実験物理__フランス__0006,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,フランス
現代前期__実験物理__フランス__0007,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,フランス
現代前期__実験物理__フランス__0008,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,フランス
現代前期__実験物理__フランス__0009,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,フランス
現代前期__実験物理__英国__0002,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,英国
現代前期__実験物理__英国__0003,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,英国
現代前期__実験物理__英国__0004,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,英国
現代前期__実験物理__英国__0005,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,英国
現代前期__実験物理__英国__0006,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,英国
現代前期__実験物理__英国__0007,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,英国
現代前期__実験物理__英国__0008,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,英国
現代前期__実験物理__英国__0009,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,英国
現代前期__実験物理__英国__0010,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,英国
現代前期__実験物理__英国__0011,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,英国
現代前期__実験物理__英国__0012,10,現代前期,1900–1949,1900,1949,実験物理,女性,西欧,英国
現代前期__実験物理__南アフリカ__0003,10,現代前期,1900–1949,1900,1949,実験物理,男性,アフリカ,南アフリカ
現代前期__実験物理__南アフリカ__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,アフリカ,南アフリカ
現代前期__実験物理__オーストラリア__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,オセアニア,オーストラリア
現代前期__実験物理__オーストラリア__0005,10,現代前期,1900–1949,1900,1949,実験物理,男性,オセアニア,オーストラリア
現代前期__実験物理__アルゼンチン__0003,10,現代前期,1900–1949,1900,1949,実験物理,男性,中南米,アルゼンチン
現代前期__実験物理__アルゼンチン__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,中南米,アルゼンチン
現代前期__実験物理__ブラジル__0003,10,現代前期,1900–1949,1900,1949,実験物理,男性,中南米,ブラジル
現代前期__実験物理__ブラジル__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,中南米,ブラジル
現代前期__実験物理__メキシコ__0003,10,現代前期,1900–1949,1900,1949,実験物理,男性,中南米,メキシコ
現代前期__実験物理__メキシコ__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,中南米,メキシコ
現代前期__実験物理__スイス__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,中欧,スイス
現代前期__実験物理__スイス__0005,10,現代前期,1900–1949,1900,1949,実験物理,男性,中欧,スイス
現代前期__実験物理__チェコスロバキア__0003,10,現代前期,1900–1949,1900,1949,実験物理,男性,中欧,チェコスロバキア
現代前期__実験物理__チェコスロバキア__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,中欧,チェコスロバキア
現代前期__実験物理__ハンガリー__0003,10,現代前期,1900–1949,1900,1949,実験物理,男性,中欧,ハンガリー
現代前期__実験物理__ハンガリー__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,中欧,ハンガリー
現代前期__実験物理__エジプト__0003,10,現代前期,1900–1949,1900,1949,実験物理,男性,北アフリカ,エジプト
現代前期__実験物理__エジプト__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,北アフリカ,エジプト
現代前期__実験物理__スウェーデン__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,北欧,スウェーデン
現代前期__実験物理__スウェーデン__0005,10,現代前期,1900–1949,1900,1949,実験物理,男性,北欧,スウェーデン
現代前期__実験物理__デンマーク__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,北欧,デンマーク
現代前期__実験物理__デンマーク__0005,10,現代前期,1900–1949,1900,1949,実験物理,男性,北欧,デンマーク
現代前期__実験物理__ノルウェー__0002,10,現代前期,1900–1949,1900,1949,実験物理,男性,北欧,ノルウェー
現代前期__実験物理__カナダ__0006,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,カナダ
現代前期__実験物理__カナダ__0007,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,カナダ
現代前期__実験物理__カナダ__0008,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,カナダ
現代前期__実験物理__カナダ__0009,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,カナダ
現代前期__実験物理__米国__0018,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,米国
現代前期__実験物理__米国__0019,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,米国
現代前期__実験物理__米国__0020,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,米国
現代前期__実験物理__米国__0021,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,米国
現代前期__実験物理__米国__0022,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,米国
現代前期__実験物理__米国__0023,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,米国
現代前期__実験物理__米国__0024,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,米国
現代前期__実験物理__米国__0025,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,米国
現代前期__実験物理__米国__0026,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,米国
現代前期__実験物理__米国__0027,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,米国
現代前期__実験物理__米国__0028,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,米国
現代前期__実験物理__米国__0029,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,米国
現代前期__実験物理__米国__0030,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,米国
現代前期__実験物理__米国__0031,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,米国
現代前期__実験物理__米国__0032,10,現代前期,1900–1949,1900,1949,実験物理,男性,北米,米国
現代前期__実験物理__インド__0009,10,現代前期,1900–1949,1900,1949,実験物理,男性,南アジア,インド
現代前期__実験物理__インド__0010,10,現代前期,1900–1949,1900,1949,実験物理,男性,南アジア,インド
現代前期__実験物理__インド__0011,10,現代前期,1900–1949,1900,1949,実験物理,男性,南アジア,インド
現代前期__実験物理__インド__0012,10,現代前期,1900–1949,1900,1949,実験物理,男性,南アジア,インド
現代前期__実験物理__インド__0013,10,現代前期,1900–1949,1900,1949,実験物理,男性,南アジア,インド
現代前期__実験物理__インド__0014,10,現代前期,1900–1949,1900,1949,実験物理,男性,南アジア,インド
現代前期__実験物理__インド__0015,10,現代前期,1900–1949,1900,1949,実験物理,男性,南アジア,インド
現代前期__実験物理__イタリア__0008,10,現代前期,1900–1949,1900,1949,実験物理,男性,南欧,イタリア
現代前期__実験物理__イタリア__0009,10,現代前期,1900–1949,1900,1949,実験物理,男性,南欧,イタリア
現代前期__実験物理__イタリア__0010,10,現代前期,1900–1949,1900,1949,実験物理,男性,南欧,イタリア
現代前期__実験物理__イタリア__0011,10,現代前期,1900–1949,1900,1949,実験物理,男性,南欧,イタリア
現代前期__実験物理__イタリア__0012,10,現代前期,1900–1949,1900,1949,実験物理,男性,南欧,イタリア
現代前期__実験物理__イタリア__0013,10,現代前期,1900–1949,1900,1949,実験物理,男性,南欧,イタリア
現代前期__実験物理__スペイン__0003,10,現代前期,1900–1949,1900,1949,実験物理,男性,南欧,スペイン
現代前期__実験物理__スペイン__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,南欧,スペイン
現代前期__実験物理__中国__0010,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,中国
現代前期__実験物理__中国__0011,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,中国
現代前期__実験物理__中国__0012,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,中国
現代前期__実験物理__中国__0013,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,中国
現代前期__実験物理__中国__0014,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,中国
現代前期__実験物理__中国__0015,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,中国
現代前期__実験物理__中国__0016,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,中国
現代前期__実験物理__中国__0017,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,中国
現代前期__実験物理__台湾__0003,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,台湾
現代前期__実験物理__台湾__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,台湾
現代前期__実験物理__日本__0011,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,日本
現代前期__実験物理__日本__0012,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,日本
現代前期__実験物理__日本__0013,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,日本
現代前期__実験物理__日本__0014,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,日本
現代前期__実験物理__日本__0015,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,日本
現代前期__実験物理__日本__0016,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,日本
現代前期__実験物理__日本__0017,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,日本
現代前期__実験物理__日本__0018,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,日本
現代前期__実験物理__日本__0019,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,日本
現代前期__実験物理__日本__0020,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,日本
現代前期__実験物理__韓国__0003,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,韓国
現代前期__実験物理__韓国__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,東アジア,韓国
現代前期__実験物理__ソ連・ロシア__0012,10,現代前期,1900–1949,1900,1949,実験物理,男性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0013,10,現代前期,1900–1949,1900,1949,実験物理,男性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0014,10,現代前期,1900–1949,1900,1949,実験物理,男性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0015,10,現代前期,1900–1949,1900,1949,実験物理,男性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0016,10,現代前期,1900–1949,1900,1949,実験物理,男性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0017,10,現代前期,1900–1949,1900,1949,実験物理,男性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0018,10,現代前期,1900–1949,1900,1949,実験物理,男性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0019,10,現代前期,1900–1949,1900,1949,実験物理,男性,東欧,ソ連・ロシア
現代前期__実験物理__ソ連・ロシア__0020,10,現代前期,1900–1949,1900,1949,実験物理,男性,東欧,ソ連・ロシア
現代前期__実験物理__ポーランド__0003,10,現代前期,1900–1949,1900,1949,実験物理,男性,東欧,ポーランド
現代前期__実験物理__ポーランド__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,東欧,ポーランド
現代前期__実験物理__イスラエル__0003,10,現代前期,1900–1949,1900,1949,実験物理,男性,西アジア,イスラエル
現代前期__実験物理__イスラエル__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,西アジア,イスラエル
現代前期__実験物理__イラン__0003,10,現代前期,1900–1949,1900,1949,実験物理,男性,西アジア,イラン
現代前期__実験物理__イラン__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,西アジア,イラン
現代前期__実験物理__トルコ__0003,10,現代前期,1900–1949,1900,1949,実験物理,男性,西アジア,トルコ
現代前期__実験物理__トルコ__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,西アジア,トルコ
現代前期__実験物理__オランダ__0004,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,オランダ
現代前期__実験物理__オランダ__0005,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,オランダ
現代前期__実験物理__ドイツ__0012,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,ドイツ
現代前期__実験物理__ドイツ__0013,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,ドイツ
現代前期__実験物理__ドイツ__0014,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,ドイツ
現代前期__実験物理__ドイツ__0015,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,ドイツ
現代前期__実験物理__ドイツ__0016,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,ドイツ
現代前期__実験物理__ドイツ__0017,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,ドイツ
現代前期__実験物理__ドイツ__0018,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,ドイツ
現代前期__実験物理__ドイツ__0019,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,ドイツ
現代前期__実験物理__ドイツ__0020,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,ドイツ
現代前期__実験物理__ドイツ__0021,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,ドイツ
現代前期__実験物理__フランス__0010,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,フランス
現代前期__実験物理__フランス__0011,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,フランス
現代前期__実験物理__フランス__0012,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,フランス
現代前期__実験物理__フランス__0013,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,フランス
現代前期__実験物理__フランス__0014,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,フランス
現代前期__実験物理__フランス__0015,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,フランス
現代前期__実験物理__フランス__0016,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,フランス
現代前期__実験物理__フランス__0017,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,フランス
現代前期__実験物理__英国__0013,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,英国
現代前期__実験物理__英国__0014,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,英国
現代前期__実験物理__英国__0015,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,英国
現代前期__実験物理__英国__0016,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,英国
現代前期__実験物理__英国__0017,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,英国
現代前期__実験物理__英国__0018,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,英国
現代前期__実験物理__英国__0019,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,英国
現代前期__実験物理__英国__0020,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,英国
現代前期__実験物理__英国__0021,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,英国
現代前期__実験物理__英国__0022,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,英国
現代前期__実験物理__英国__0023,10,現代前期,1900–1949,1900,1949,実験物理,男性,西欧,英国
現代前期__材料物理__チェコスロバキア__0001,10,現代前期,1900–1949,1900,1949,材料物理,ノンバイナリー／その他,中欧,チェコスロバキア
現代前期__材料物理__ハンガリー__0001,10,現代前期,1900–1949,1900,1949,材料物理,ノンバイナリー／その他,中欧,ハンガリー
